T,p,q
1633720802,143.16,5
1633720803,143.17,4
1633720804,143.18,3
1633720806,143.16,1
1633720808,143.17,1
1633720814,143.17,2
1633720818,143.16,7
1633720819,143.16,10
1633720820,143.16,1
1633720821,143.18,1
1633720826,143.18,3
1633720827,143.18,1
1633720829,143.18,1
1633720837,143.15,1
1633720839,143.14,1
1633720841,143.15,2
1633720843,143.14,2
1633720844,143.14,4
1633720844,143.14,1
1633720849,143.14,2
1633720850,143.14,1
1633720850,143.14,4
1633720852,143.14,1
1633720853,143.15,5
1633720854,143.14,17
1633720862,143.14,3
1633720862,143.14,4
1633720863,143.14,1
1633720863,143.14,3
1633720863,143.14,1
1633720864,143.14,9
1633720867,143.16,1
1633720868,143.16,14
1633720869,143.16,1
1633720873,143.17,1
1633720875,143.17,5
1633720877,143.17,2
1633720878,143.17,1
1633720882,143.16,17
1633720883,143.16,1
1633720886,143.18,5
1633720887,143.18,3
1633720887,143.18,5
1633720888,143.2,9
1633720889,143.2,3
1633720889,143.2,2
1633720891,143.2,6
1633720892,143.2,1
1633720896,143.19,1
1633720897,143.2,1
1633720899,143.2,1
1633720902,143.23,5
1633720903,143.23,6
1633720903,143.23,3
1633720905,143.23,1
1633720909,143.23,12
1633720910,143.23,1
1633720911,143.23,2
1633720911,143.23,1
1633720912,143.23,3
1633720912,143.23,1
1633720914,143.23,4
1633720915,143.23,1
1633720917,143.24,3
1633720918,143.24,1
1633720919,143.24,3
1633720919,143.24,2
1633720920,143.25,3
1633720923,143.27,16
1633720924,143.26,1
1633720925,143.26,37
1633720930,143.29,3
1633720931,143.29,1
1633720931,143.29,2
1633720937,143.26,9
1633720937,143.26,1
1633720939,143.27,6
1633720939,143.27,1
1633720940,143.27,5
1633720941,143.27,6
1633720941,143.27,3
1633720942,143.27,1
1633720942,143.27,3
1633720943,143.27,1
1633720944,143.27,3
1633720945,143.27,4
1633720946,143.27,1
1633720947,143.27,3
1633720948,143.27,1
1633720950,143.27,3
1633720951,143.26,1
1633720952,143.26,2
1633720953,143.26,1
1633720954,143.26,3
1633720955,143.26,7
1633720955,143.26,1
1633720960,143.29,1
1633720962,143.27,2
1633720963,143.27,5
1633720966,143.29,30
1633720967,143.29,1
1633720979,143.3,1
1633720980,143.3,3
1633720980,143.3,5
1633720982,143.3,1
1633720986,143.3,10
1633720987,143.3,1
1633720988,143.29,1
1633720989,143.29,2
1633720990,143.27,6
1633720991,143.27,10
1633720991,143.27,2
1633720992,143.27,1
1633720996,143.27,17
1633720996,143.27,3
1633720997,143.27,2
1633720997,143.27,1
1633720998,143.26,1
1633721001,143.29,1
1633721006,143.29,1
1633721010,143.28,12
1633721010,143.28,1
1633721014,143.29,1
1633721015,143.29,19
1633721015,143.29,1
1633721017,143.29,1
1633721023,143.29,5
1633721025,143.3,96
1633721027,143.29,1
1633721030,143.3,2
1633721033,143.29,1
1633721034,143.29,2
1633721034,143.29,1
1633721038,143.3,4
1633721039,143.3,5
1633721044,143.27,3
1633721046,143.27,1
1633721047,143.26,2
1633721051,143.24,1
1633721064,143.23,1
1633721069,143.23,4
1633721070,143.23,2
1633721071,143.23,1
1633721072,143.23,3
1633721072,143.23,1
1633721074,143.23,2
1633721076,143.23,1
1633721077,143.24,5
1633721078,143.24,1
1633721080,143.23,8
1633721081,143.23,1
1633721087,143.21,1
1633721092,143.22,4
1633721092,143.22,1
1633721095,143.21,1
1633721101,143.21,1
1633721102,143.23,3
1633721103,143.23,1
1633721112,143.26,1
1633721113,143.27,1
1633721114,143.25,2
1633721118,143.26,2
1633721119,143.26,1
1633721124,143.26,12
1633721127,143.24,6
1633721128,143.24,18
1633721128,143.24,1
1633721131,143.24,3
1633721132,143.24,1
1633721134,143.24,9
1633721135,143.24,1
1633721137,143.24,2
1633721138,143.24,1
1633721138,143.24,3
1633721139,143.24,1
1633721140,143.24,4
1633721140,143.24,1
1633721146,143.23,2
1633721148,143.23,3
1633721151,143.24,1
1633721157,143.24,1
1633721162,143.27,1
1633721162,143.27,20
1633721163,143.27,1
1633721170,143.26,3
1633721170,143.26,1
1633721175,143.29,1
1633721175,143.29,3
1633721176,143.29,4
1633721176,143.29,1
1633721178,143.28,3
1633721180,143.27,1
1633721182,143.26,1
1633721183,143.26,4
1633721186,143.27,1
1633721187,143.27,3
1633721187,143.27,1
1633721189,143.29,20
1633721192,143.29,3
1633721193,143.29,4
1633721194,143.29,1
1633721194,143.29,3
1633721195,143.29,1
1633721196,143.29,5
1633721198,143.3,5
1633721201,143.29,5
1633721202,143.29,1
1633721205,143.29,5
1633721209,143.29,2
1633721212,143.28,5
1633721214,143.29,1
1633721215,143.29,10
1633721218,143.29,2
1633721221,143.29,73
1633721227,143.3,20
1633721228,143.3,1
1633721231,143.29,7
1633721232,143.29,5
1633721234,143.29,1
1633721235,143.29,6
1633721236,143.29,4
1633721236,143.29,1
1633721238,143.29,5
1633721241,143.28,4
1633721243,143.29,2
1633721244,143.29,5
1633721246,143.28,1
1633721247,143.28,10
1633721248,143.28,18
1633721251,143.29,3
1633721253,143.29,1
1633721256,143.29,2
1633721257,143.29,5
1633721257,143.29,1
1633721258,143.29,12
1633721260,143.29,2
1633721261,143.29,5
1633721262,143.29,1
1633721267,143.29,1
1633721271,143.31,1
1633721273,143.32,3
1633721281,143.29,1
1633721284,143.27,1
1633721285,143.27,5
1633721287,143.26,2
1633721288,143.26,1
1633721288,143.26,5
1633721289,143.26,1
1633721292,143.27,3
1633721292,143.27,1
1633721295,143.27,3
1633721296,143.27,1
1633721297,143.27,4
1633721298,143.27,1
1633721300,143.29,7
1633721301,143.28,4
1633721305,143.28,1
1633721308,143.29,5
1633721309,143.29,1
1633721312,143.29,17
1633721313,143.29,1
1633721315,143.29,2
1633721315,143.29,1
1633721322,143.29,2
1633721322,143.29,1
1633721324,143.31,1
1633721324,143.31,2
1633721327,143.32,1
1633721331,143.32,1
1633721331,143.32,5
1633721338,143.34,1
1633721339,143.33,1
1633721340,143.33,4
1633721340,143.33,1
1633721342,143.31,2
1633721343,143.3,5
1633721343,143.3,4
1633721344,143.3,6
1633721345,143.3,2
1633721351,143.3,1
1633721352,143.29,3
1633721353,143.29,5
1633721354,143.3,5
1633721355,143.3,1
1633721360,143.3,1
1633721360,143.3,2
1633721364,143.31,2
1633721364,143.31,1
1633721371,143.31,1
1633721374,143.3,5
1633721375,143.3,1
1633721377,143.3,2
1633721400,143.3,1
1633721403,143.29,3
1633721403,143.29,1
1633721409,143.28,1
1633721410,143.27,5
1633721411,143.27,1
1633721411,143.27,7
1633721413,143.29,6
1633721415,143.28,5
1633721420,143.28,1
1633721424,143.29,5
1633721426,143.29,1
1633721429,143.29,4
1633721431,143.29,6
1633721432,143.29,5
1633721433,143.28,1
1633721435,143.28,1
1633721445,143.24,5
1633721456,143.24,3
1633721457,143.24,5
1633721457,143.24,3
1633721458,143.24,1
1633721462,143.23,47
1633721463,143.23,1
1633721470,143.24,3
1633721472,143.24,3
1633721473,143.24,1
1633721480,143.26,13
1633721481,143.26,1
1633721481,143.26,3
1633721483,143.28,5
1633721483,143.28,1
1633721487,143.27,3
1633721489,143.26,4
1633721491,143.26,3
1633721491,143.26,1
1633721492,143.26,37
1633721498,143.27,2
1633721504,143.26,5
1633721504,143.26,1
1633721510,143.25,1
1633721514,143.24,20
1633721521,143.22,27
1633721522,143.22,1
1633721528,143.24,2
1633721528,143.24,1
1633721529,143.24,2
1633721529,143.24,3
1633721533,143.23,30
1633721534,143.23,1
1633721536,143.23,3
1633721538,143.23,2
1633721539,143.23,17
1633721539,143.23,2
1633721540,143.23,1
1633721540,143.23,19
1633721549,143.21,2
1633721550,143.21,4
1633721551,143.2,20
1633721551,143.2,14
1633721552,143.2,2
1633721556,143.18,1
1633721562,143.19,2
1633721562,143.19,1
1633721563,143.19,12
1633721564,143.19,1
1633721566,143.2,5
1633721566,143.2,1
1633721572,143.2,3
1633721574,143.2,1
1633721574,143.2,3
1633721578,143.18,1
1633721587,143.15,4
1633721592,143.15,3
1633721593,143.16,2
1633721595,143.18,3
1633721596,143.18,1
1633721600,143.17,2
1633721601,143.17,3
1633721603,143.18,10
1633721610,143.19,2
1633721610,143.19,12
1633721615,143.18,6
1633721617,143.18,1
1633721627,143.19,1
1633721631,143.18,3
1633721631,143.18,1
1633721632,143.17,1
1633721635,143.17,5
1633721635,143.17,1
1633721636,143.17,3
1633721636,143.17,1
1633721640,143.18,1
1633721642,143.18,3
1633721657,143.18,2
1633721668,143.16,1
1633721672,143.14,1
1633721674,143.14,4
1633721682,143.16,2
1633721682,143.16,1
1633721685,143.15,1
1633721688,143.16,1
1633721691,143.17,7
1633721694,143.16,1
1633721694,143.16,10
1633721697,143.15,3
1633721699,143.15,1
1633721701,143.14,3
1633721702,143.13,3
1633721703,143.14,1
1633721706,143.15,5
1633721706,143.15,1
1633721710,143.16,10
1633721711,143.15,50
1633721712,143.15,1
1633721720,143.13,5
1633721721,143.14,1
1633721723,143.14,8
1633721724,143.13,1
1633721726,143.12,1
1633721727,143.12,5
1633721727,143.12,1
1633721731,143.1,1
1633721739,143.09,50
1633721740,143.09,15
1633721747,143.08,2
1633721748,143.08,6
1633721753,143.09,2
1633721754,143.09,1
1633721756,143.08,2
1633721757,143.07,1
1633721763,143.06,20
1633721764,143.04,2
1633721767,143.01,2
1633721768,143.01,4
1633721768,143.01,10
1633721769,143.01,3
1633721770,143.01,1
1633721771,143.01,4
1633721772,143.01,2
1633721772,143.01,1
1633721774,143.01,25
1633721774,143.01,24
1633721774,143.01,2
1633721775,143.01,1
1633721777,143.01,4
1633721777,143.01,2
1633721778,143.01,1
1633721778,143.01,10
1633721779,143.01,12
1633721779,143.01,4
1633721780,143.01,2
1633721781,143,1
1633721783,142.96,5
1633721784,142.98,30
1633721785,142.98,1
1633721786,142.98,10
1633721786,142.98,8
1633721787,142.98,10
1633721789,142.97,3
1633721789,142.97,1
1633721790,142.97,3
1633721790,142.97,2
1633721792,142.96,4
1633721793,142.96,1
1633721798,142.95,2
1633721798,142.96,3
1633721799,142.96,1
1633721800,142.96,3
1633721801,142.96,1
1633721801,142.96,3
1633721802,142.96,5
1633721804,142.94,1
1633721807,142.93,5
1633721808,142.93,2
1633721809,142.93,5
1633721809,142.93,1
1633721815,142.93,1
1633721819,142.95,5
1633721821,142.97,1
1633721822,142.96,33
1633721823,142.96,1
1633721826,142.96,2
1633721828,142.96,2
1633721828,142.96,4
1633721831,142.96,37
1633721832,142.96,1
1633721834,142.97,1
1633721836,142.98,3
1633721841,142.97,1
1633721842,142.98,1
1633721845,142.95,3
1633721846,142.96,1
1633721847,142.96,2
1633721848,142.94,3
1633721850,142.96,3
1633721851,142.96,1
1633721854,142.96,10
1633721858,142.99,5
1633721859,142.99,4
1633721859,142.99,1
1633721861,142.99,1
1633721865,142.97,1
1633721866,142.96,1
1633721868,142.96,6
1633721868,142.96,1
1633721870,142.97,12
1633721871,142.97,1
1633721872,142.97,23
1633721873,142.96,5
1633721874,142.96,1
1633721879,142.98,2
1633721891,142.99,50
1633721891,142.99,4
1633721894,142.98,3
1633721894,142.99,1
1633721895,142.98,1
1633721904,143,2
1633721905,143,1
1633721906,142.99,3
1633721907,142.99,2
1633721908,142.99,4
1633721908,142.99,1
1633721911,142.99,1
1633721914,143,9
1633721922,143.01,1
1633721928,143,1
1633721930,142.99,4
1633721931,142.99,1
1633721932,143,2
1633721935,143.02,6
1633721936,143.02,1
1633721941,143,1
1633721943,143.01,3
1633721944,143.01,5
1633721945,143.02,4
1633721946,143.04,1
1633721950,143.03,3
1633721951,143.02,2
1633721952,143.02,6
1633721955,143.01,2
1633721956,143.02,5
1633721957,143.02,1
1633721959,143.01,1
1633721960,143.01,7
1633721960,143.01,5
1633721963,143.01,1
1633721963,143.01,4
1633721964,143.01,1
1633721967,143.01,2
1633721968,143.01,1
1633721968,143.01,3
1633721973,142.99,4
1633721973,142.99,1
1633721975,142.99,8
1633721976,142.99,5
1633721977,142.99,1
1633721981,142.97,50
1633721982,142.98,1
1633721983,142.99,5
1633721984,142.98,1
1633721986,143,1
1633721987,143,20
1633721988,142.99,8
1633721990,143,2
1633721993,142.99,3
1633721994,143,2
1633721994,143,1
1633721996,143.01,3
1633721997,143.01,1
1633722000,142.99,4
1633722001,142.99,2
1633722001,142.99,1
1633722003,142.99,50
1633722005,143,3
1633722005,143,1
1633722009,143,48
1633722010,142.99,1
1633722011,143,3
1633722013,142.98,3
1633722014,142.99,6
1633722015,142.99,2
1633722015,142.99,1
1633722018,142.99,10
1633722022,143.03,1
1633722023,143.03,2
1633722023,143.03,1
1633722024,143.03,3
1633722026,143.01,1
1633722026,143.01,4
1633722027,143.01,3
1633722028,143.02,1
1633722045,143.02,1
1633722046,143.02,2
1633722046,143.02,1
1633722048,143.02,1
1633722050,143.02,2
1633722051,143.02,1
1633722054,143.01,1
1633722056,143.01,4
1633722057,143.01,1
1633722057,143.01,3
1633722058,143.01,1
1633722059,143.01,3
1633722061,143.02,1
1633722062,143.03,1
1633722063,143.04,1
1633722064,143.03,1
1633722072,143.07,1
1633722075,143.07,3
1633722076,143.05,1
1633722078,143.05,1
1633722080,143.05,5
1633722080,143.05,6
1633722082,143.05,1
1633722083,143.05,2
1633722085,143.06,12
1633722088,143.05,1
1633722097,143.07,6
1633722098,143.07,1
1633722098,143.07,5
1633722099,143.07,1
1633722104,143.09,10
1633722105,143.07,1
1633722106,143.07,3
1633722107,143.08,8
1633722107,143.08,1
1633722110,143.07,2
1633722110,143.07,1
1633722113,143.08,4
1633722115,143.08,1
1633722119,143.09,1
1633722122,143.07,2
1633722123,143.07,1
1633722123,143.07,4
1633722126,143.07,1
1633722131,143.07,5
1633722131,143.04,3
1633722143,143.02,19
1633722144,143.02,1
1633722145,143.02,3
1633722147,143.03,2
1633722148,143.03,1
1633722151,143.02,1
1633722153,143.01,1
1633722154,143.01,5
1633722156,143.01,1
1633722162,143,2
1633722163,142.99,1
1633722164,142.99,1
1633722165,142.99,2
1633722167,142.99,8
1633722168,142.98,1
1633722171,142.95,1
1633722172,142.95,2
1633722178,142.95,3
1633722195,142.96,1
1633722196,142.96,2
1633722198,142.94,3
1633722200,142.93,1
1633722203,142.94,6
1633722205,142.95,2
1633722206,142.96,1
1633722207,142.96,2
1633722208,142.96,1
1633722209,142.96,8
1633722219,142.96,50
1633722225,142.96,5
1633722232,142.96,5
1633722233,142.96,1
1633722235,142.96,1
1633722240,142.93,5
1633722244,142.93,2
1633722249,142.96,3
1633722249,142.96,5
1633722253,142.95,1
1633722262,142.96,2
1633722263,142.96,1
1633722264,142.96,5
1633722264,142.96,1
1633722265,142.96,4
1633722266,142.96,1
1633722269,142.98,1
1633722270,142.98,3
1633722270,142.98,4
1633722276,142.99,1
1633722286,142.99,2
1633722288,142.99,1
1633722295,143.01,3
1633722296,143.01,7
1633722296,143.01,23
1633722316,142.98,3
1633722322,142.97,4
1633722331,142.96,3
1633722339,142.96,5
1633722340,142.96,1
1633722344,142.97,3
1633722346,142.96,1
1633722348,142.96,5
1633722349,142.96,1
1633722350,142.96,10
1633722351,142.96,1
1633722353,142.96,2
1633722359,142.95,6
1633722361,142.95,1
1633722364,142.95,3
1633722368,142.96,8
1633722369,142.96,1
1633722371,142.98,3
1633722372,142.97,5
1633722374,142.98,3
1633722375,142.98,1
1633722378,142.98,5
1633722379,142.98,1
1633722387,142.98,1
1633722389,143.01,5
1633722390,143,1
1633722393,143.01,3
1633722394,143,5
1633722397,143,1
1633722400,143.01,3
1633722400,143.01,4
1633722401,143.01,1
1633722408,142.99,1
1633722408,142.99,2
1633722409,142.99,1
1633722415,143.01,3
1633722417,143.01,1
1633722419,142.98,1
1633722421,142.98,5
1633722425,143.01,3
1633722426,143.01,2
1633722426,143.01,3
1633722427,143.01,1
1633722430,143.01,1
1633722431,143.01,2
1633722437,143.02,1
1633722444,143.04,4
1633722444,143.04,1
1633722445,143.03,50
1633722446,143.02,1
1633722453,143.01,1
1633722460,143.01,2
1633722461,143.01,1
1633722465,143.02,13
1633722471,143.04,2
1633722472,143.03,1
1633722472,143.03,20
1633722478,143.02,1
1633722479,143.02,6
1633722479,143.02,1
1633722480,143.02,3
1633722480,143.02,1
1633722483,143.04,3
1633722485,143.04,1
1633722486,143.04,6
1633722486,143.04,1
1633722487,143.03,1
1633722495,143.03,8
1633722501,143.03,1
1633722506,143.02,6
1633722506,143.02,1
1633722509,143.02,8
1633722513,142.99,1
1633722514,142.99,5
1633722517,142.96,1
1633722519,142.96,5
1633722520,142.96,1
1633722522,142.98,9
1633722523,142.97,14
1633722525,142.96,1
1633722526,142.97,2
1633722527,142.97,1
1633722530,142.97,1
1633722531,142.97,2
1633722532,142.98,1
1633722537,142.99,6
1633722543,142.98,2
1633722543,142.98,1
1633722544,142.98,10
1633722546,142.98,2
1633722546,142.98,1
1633722550,142.98,5
1633722551,142.98,1
1633722552,142.97,1
1633722553,142.96,3
1633722554,142.96,1
1633722558,142.96,1
1633722562,142.96,3
1633722564,142.99,1
1633722565,142.99,2
1633722568,142.98,2
1633722568,142.98,1
1633722569,142.98,5
1633722570,142.98,4
1633722570,142.98,1
1633722572,142.98,5
1633722578,142.95,5
1633722581,142.94,3
1633722583,142.96,1
1633722585,142.95,4
1633722586,142.95,1
1633722591,142.95,3
1633722598,142.95,50
1633722599,142.95,1
1633722601,142.86,1
1633722603,142.9,9
1633722605,142.88,1
1633722606,142.87,1
1633722607,142.87,2
1633722608,142.87,19
1633722608,142.87,1
1633722616,142.83,4
1633722620,142.79,5
1633722624,142.82,7
1633722624,142.82,8
1633722625,142.82,1
1633722626,142.82,1
1633722628,142.84,3
1633722631,142.83,2
1633722632,142.85,3
1633722635,142.85,1
1633722636,142.85,60
1633722639,142.87,1
1633722641,142.85,2
1633722641,142.85,1
1633722645,142.87,3
1633722650,142.87,5
1633722653,142.9,3
1633722654,142.89,1
1633722657,142.93,3
1633722662,142.92,1
1633722663,142.92,2
1633722663,142.92,1
1633722664,142.92,2
1633722667,142.97,2
1633722673,142.97,1
1633722679,142.96,2
1633722680,142.96,1
1633722681,142.95,1
1633722689,142.95,1
1633722692,142.96,2
1633722692,142.96,1
1633722693,142.96,7
1633722696,142.95,3
1633722699,142.93,4
1633722700,142.93,1
1633722708,142.93,1
1633722715,142.93,1
1633722717,142.93,25
1633722717,142.93,18
1633722719,142.93,3
1633722722,142.92,12
1633722723,142.92,1
1633722727,142.95,2
1633722731,142.96,6
1633722732,142.97,1
1633722739,142.98,3
1633722739,142.98,1
1633722745,143,6
1633722752,142.98,3
1633722755,142.99,4
1633722757,142.98,1
1633722764,142.96,2
1633722764,142.96,6
1633722766,142.95,1
1633722767,142.96,2
1633722768,142.96,4
1633722768,142.96,1
1633722774,142.96,2
1633722777,142.99,3
1633722783,143.02,2
1633722784,143.01,1
1633722787,143,3
1633722788,143,1
1633722791,143.02,6
1633722798,143.01,1
1633722801,143.04,2
1633722802,143.04,1
1633722807,143.01,1
1633722822,143.01,2
1633722823,143.01,1
1633722825,143,1
1633722826,142.99,2
1633722827,142.99,1
1633722828,142.99,6
1633722829,142.99,1
1633722834,143,2
1633722835,143,1
1633722840,143.02,1
1633722841,143.01,1
1633722843,143.02,4
1633722844,143.02,9
1633722850,143.05,2
1633722852,143.05,3
1633722854,143.03,8
1633722856,143.01,5
1633722857,143.01,1
1633722857,143.02,3
1633722858,143.01,2
1633722864,143.01,1
1633722864,143.01,2
1633722865,142.98,5
1633722867,142.99,1
1633722868,142.98,10
1633722870,142.99,3
1633722876,142.99,1
1633722879,142.98,8
1633722883,142.99,1
1633722884,143,4
1633722885,143,1
1633722893,142.87,2
1633722894,142.87,1
1633722897,142.94,3
1633722901,142.95,1
1633722902,142.93,12
1633722903,142.93,1
1633722905,142.93,4
1633722906,142.93,1
1633722908,142.93,2
1633722908,142.93,1
1633722909,142.92,6
1633722913,142.93,5
1633722921,142.91,1
1633722925,142.94,2
1633722926,142.93,1
1633722928,142.92,2
1633722928,142.92,3
1633722929,142.92,1
1633722931,142.93,2
1633722932,142.93,2
1633722935,142.94,2
1633722936,142.94,10
1633722939,142.92,5
1633722945,142.91,3
1633722946,142.91,1
1633722950,142.92,1
1633722951,142.92,2
1633722951,142.92,1
1633722961,142.92,1
1633722962,142.93,1
1633722963,142.92,7
1633722966,142.93,2
1633722967,142.93,1
1633722970,142.94,3
1633722972,142.93,2
1633722972,142.93,1
1633722987,142.97,7
1633722990,142.98,4
1633722992,142.98,2
1633722992,142.98,1
1633722995,142.99,12
1633722997,142.99,1
1633723002,143.01,5
1633723002,143.01,3
1633723003,143.01,1
1633723005,143.01,2
1633723011,143,8
1633723011,143,3
1633723012,143,1
1633723013,142.99,4
1633723014,142.99,1
1633723017,142.99,5
1633723017,142.99,1
1633723019,142.98,1
1633723023,142.98,3
1633723024,142.97,3
1633723026,142.99,50
1633723027,142.99,1
1633723032,142.99,2
1633723033,142.99,1
1633723041,142.99,1
1633723054,142.98,2
1633723055,142.98,1
1633723057,142.98,2
1633723060,143.01,3
1633723063,143,1
1633723068,143,1
1633723071,143,3
1633723075,143.01,2
1633723075,143.01,8
1633723080,142.99,2
1633723081,142.99,1
1633723081,142.99,7
1633723082,142.99,1
1633723083,143,4
1633723083,143,1
1633723086,143,5
1633723087,143,1
1633723088,142.99,2
